subType,name,block,type,numLanes,project,route,length,dateInstalled
STRPRD,N CHARLES ST,3100 BLK N CHARLES ST,SIGNED ROUTE,2,COLLEGETOWN NETWORK, ,202.09254347000001,2007
STRPRD,N CHARLES ST,3200 BLK N CHARLES ST,SIGNED ROUTE,2,COLLEGETOWN NETWORK, ,207.87188408,2007
STRPRD,N CHARLES ST,3200 BLK N CHARLES ST,SIGNED ROUTE,2,COLLEGETOWN NETWORK, ,229.14302128,2007
STRPRD,N CHARLES ST,3300 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,360.74923902,2007
STRPRD,N CHARLES ST,3400 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,352.51197447999999,2007
STRPRD,N CHARLES ST,3500 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,172.81109086000001,2007
STRPRD,N CHARLES ST,3500 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,219.24018751,2007
STRPRD,N CHARLES ST,3500 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,231.59381335,2007
STRPRD,N CHARLES ST,3900 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,222.95072719000001,2007
STRPRD,N CHARLES ST,3900 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,436.34738050999999,2007
STRPRD,N CHARLES ST,4000 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,340.75313348999998,2007
STRPRD,N CHARLES ST,4100 BLK N CHARLES ST,SIGNED ROUTE,1,COLLEGETOWN,COLLEGETOWN,152.23794566000001,2007
STRPRD,N HIGHLAND AVE, ,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,120.2591695,2010
STRPRD,N HIGHLAND AVE,100 BLK N HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,234.0514502,2010
STRPRD,N HIGHLAND AVE,100 BLK N HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,236.93646362000001,2010
STRPRD,N HIGHLAND AVE,UNIT BLK N HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,87.821924679999995,2010
STRPRD,N HIGHLAND AVE,UNIT BLK N HIGHLAND AVE,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,196.90588982,2010
STRPRD,N ROGERS AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,39.952725819999998,2010
STRPRD,N ROGERS AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,48.619653970000002,2010
STRPRD,N ROGERS AVE,3100 BLK N ROGERS AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,184.72496946999999,2010
STRPRD,N ROGERS AVE,3100 BLK N ROGERS AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,188.45376798999999,2010
STRPRD,N ROGERS AVE,3100 BLK N ROGERS AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,347.43527452000001,2010
STRPRD,N ROGERS AVE,3200 BLK N ROGERS AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,185.54926592000001,2010
STRPRD,N ROGERS AVE,3200 BLK N ROGERS AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,189.84557448000001,2010
STRPRD,N ROGERS AVE,3300 BLK N ROGERS AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,186.09736536,2010
STRPRD,N ROGERS AVE,3300 BLK N ROGERS AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,199.62388104999999,2010
STRPRD,N ROGERS AVE,3400 BLK N ROGERS AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,189.70916102999999,2010
STRPRD,N ROGERS AVE,3400 BLK N ROGERS AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,189.79013234000001,2010
STRPRD,N ROGERS AVE,3500 BLK N ROGERS AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,201.6355523,2010
STRPRD,N ROGERS AVE,3500 BLK N ROGERS AVE,BIKE LANE,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,237.66930972,2010
STRPRD,N ROGERS AVE,3600 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,137.43724922999999,2010
STRPRD,N ROGERS AVE,3600 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,285.77877792999999,2010
STRPRD,N ROGERS AVE,3600 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,350.18084836000003,2010
STRPRD,N ROGERS AVE,3700 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,287.67554905999998,2010
STRPRD,N ROGERS AVE,3800 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,260.19436432999998,2010
STRPRD,N ROGERS AVE,3800 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,279.76113887000002,2010
STRPRD,N ROGERS AVE,3900 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,261.32017863999999,2010
STRPRD,N ROGERS AVE,4000 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,100.84282919,2010
STRPRD,N ROGERS AVE,4000 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,138.50480077,2010
STRPRD,N ROGERS AVE,4000 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,636.68433248999997,2010
STRPRD,N ROGERS AVE,4100 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,362.28597095999999,2010
STRPRD,N ROGERS AVE,4100 BLK N ROGERS AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,157.02545886999999,2010
STRPRD,N ROGERS AVE,4200 BLK N ROGERS AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,533.82197796000003,2010
STRPRD,N ROGERS AVE,4300 BLK N ROGERS AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,502.22320468999999,2010
STRPRD,N ROGERS AVE,4400 BLK N ROGERS AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK,NORTHERN,202.35413824,2010
STRPRD,N ROGERS AVE,4500 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,466.86315946000002,2008
STRPRD,N ROGERS AVE,4500 BLK N ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,486.88045072,2008
STRPRD,NORTHWOOD DR,4600 BLK NORTHWOOD DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,142.23596646999999,2007
STRPRD,NORTHWOOD DR,4600 BLK NORTHWOOD DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,145.17195867000001,2007
STRPRD,NORTHWOOD DR,4700 BLK NORTHWOOD DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,176.84051441,2007
STRPRD,NORWOOD ROAD,5100 BLK NORWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,270.70055587000002,2007
STRPRD,NORWOOD ROAD,5100 BLK NORWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,389.88960921,2007
STRPRD,NOTRE DAME LANE,400 BLK NOTRE DAME LANE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,168.6706643,2007
STRPRD,NOTRE DAME LANE,400 BLK NOTRE DAME LANE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,307.84919602000002,2007
STRPRD,NOTRE DAME LANE,400 BLK NOTRE DAME LANE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,427.90632578999998,2007
STRPRD,O'DONNELL ST CUT OFF,5500 BLK O'DONNELL ST CUT OFF,BIKE LANE,1,OPERATION ORANGE CONE, ,551.89263882,2011
STRPRD,O'DONNELL ST CUT OFF,5700 BLK O'DONNELL ST CUT OFF,BIKE LANE,1,OPERATION ORANGE CONE, ,121.59837588000001,2011
STRPRD,PACIFIC ST, ,SHARROW,2,COLLEGETOWN, ,16.93555727,2007
STRPRD,PARK HEIGHTS AVE,3400 BLK PARK HEIGHTS AVE,SHARROW,1,OPERATION ORANGE CONE, ,359.85980986999999,2009
STRPRD,PARK HEIGHTS AVE,3400 BLK PARK HEIGHTS AVE,SHARROW,1,OPERATION ORANGE CONE, ,373.65392430000003,2009
STRPRD,PARK HEIGHTS AVE,3500 BLK PARK HEIGHTS AVE,SHARROW,1,OPERATION ORANGE CONE, ,507.97358931999997,2009
STRPRD,PARK HEIGHTS AVE,3500 BLK PARK HEIGHTS AVE,SHARROW,1,OPERATION ORANGE CONE, ,510.91168784000001,2009
STRPRD,PARK HEIGHTS AVE,3600 BLK PARK HEIGHTS AVE,SHARROW,1,OPERATION ORANGE CONE, ,508.50637563999999,2009
STRPRD,PARK HEIGHTS AVE,3600 BLK PARK HEIGHTS AVE,SHARROW,1,OPERATION ORANGE CONE, ,509.84202101,2009
STRPRD,PARK HEIGHTS AVE,3700 BLK PARK HEIGHTS AVE,SHARROW,1,OPERATION ORANGE CONE, ,559.58324293999999,2009
STRPRD,PARK HEIGHTS AVE,3700 BLK PARK HEIGHTS AVE,SHARROW,1,OPERATION ORANGE CONE, ,561.27687535999996,2009
STRPRD,PARK HEIGHTS AVE,3800 BLK PARK HEIGHTS AVE,SHARROW,1,OPERATION ORANGE CONE, ,530.06286711999996,2009
STRPRD,PARK HEIGHTS AVE,3800 BLK PARK HEIGHTS AVE,SHARROW,1,OPERATION ORANGE CONE, ,549.85505189000003,2009
STRPRD,PENTWOOD ROAD, ,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,65.834831030000004,2007
STRPRD,PENTWOOD ROAD, ,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,66.728386229999998,2007
STRPRD,PENTWOOD ROAD, ,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,175.07058558,2007
STRPRD,PENTWOOD ROAD, ,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,175.88240465999999,2007
STRPRD,PENTWOOD ROAD,1300 BLK PENTWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,966.71923240000001,2007
STRPRD,PENTWOOD ROAD,1400 BLK PENTWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,994.82612268000003,2007
STRPRD,PENTWOOD ROAD,1600 BLK PENTWOOD ROAD,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,590.30305911000005,2007
STRPRD,PIMLICO ROAD, ,BIKE LANE,2, , ,146.60176905,2012
STRPRD,PIMLICO ROAD,5900 BLK PIMLICO ROAD,SHARROW,2, , ,173.96616600999999,2012
STRPRD,POST ROAD, ,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,50.846435970000002,2011
STRPRD,POST ROAD, ,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,87.337013170000006,2011
STRPRD,POST ROAD, ,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,88.563402120000006,2011
STRPRD,POST ROAD, ,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,108.11187783,2011
STRPRD,POST ROAD,4400 BLK POST ROAD,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,139.45062928999999,2011
STRPRD,POST ROAD,4400 BLK POST ROAD,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,242.83581516999999,2011
STRPRD,POST ROAD,4500 BLK POST ROAD,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,110.44562786,2011
STRPRD,POST ROAD,4500 BLK POST ROAD,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,141.40233809,2011
STRPRD,POST ROAD,4500 BLK POST ROAD,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,191.10227705,2011
STRPRD,POST ROAD,4500 BLK POST ROAD,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,251.1924386,2011
STRPRD,POST ROAD,4600 BLK POST ROAD,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,173.58405092000001,2011
STRPRD,POST ROAD,4700 BLK POST ROAD,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,109.45296739,2011
STRPRD,POST ROAD,4700 BLK POST ROAD,SIGNED ROUTE,1,PARK HEIGHTS BIKE NETWORK, ,216.57261278999999,2011
STRPRD,POTEE ST, ,BIKE LANE,1,TRAFFIC, ,509.37358351,2006
STRPRD,POTEE ST,3100 BLK POTEE ST,BIKE LANE,1,TRAFFIC, ,2429.3202873700002,2006
STRPRD,PRESIDENT ST, ,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,80.667817819999996,0
STRPRD,PRESIDENT ST, ,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,90.785378359999996,2010
STRPRD,PRESIDENT ST, ,SHARROW,1,SOUTHEAST BIKE NETWORK, ,331.62963543000001,2010
STRPRD,PRESIDENT ST,200 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,244.06767816999999,2010
STRPRD,PRESIDENT ST,200 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,258.83246965000001,2010
STRPRD,PRESIDENT ST,200 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,729.87341932000004,2010
STRPRD,PRESIDENT ST,300 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,253.10639111,2010
STRPRD,PRESIDENT ST,500 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,329.46652505999998,2010
STRPRD,PRESIDENT ST,500 BLK PRESIDENT ST,BIKE LANE,1,SOUTHEAST BIKE NETWORK, ,338.62821131999999,2010
STRPRD,PRESIDENT ST,600 BLK PRESIDENT ST,BIKE LANE,2,SOUTHEAST BIKE NETWORK, ,306.98328237999999,2010
STRPRD,RIVERSIDE AVE,1000 BLK RIVERSIDE AVE,SIGNED ROUTE,1, ,FT McHENRY,45.608963789999997,0
STRPRD,RIVERSIDE AVE,1000 BLK RIVERSIDE AVE,SIGNED ROUTE,1, ,FT McHENRY,155.05320685999999,0
STRPRD,RIVERSIDE AVE,1000 BLK RIVERSIDE AVE,SIGNED ROUTE,1, ,FT McHENRY,194.84944809000001,0
STRPRD,RIVERSIDE AVE,1100 BLK RIVERSIDE AVE,SIGNED ROUTE,1, ,FT McHENRY,383.72962156,0
STRPRD,RIVERSIDE AVE,1200 BLK RIVERSIDE AVE,SIGNED ROUTE,1, ,FT McHENRY,107.75466659999999,0
STRPRD,RIVERSIDE AVE,1200 BLK RIVERSIDE AVE,SIGNED ROUTE,1, ,FT McHENRY,162.92551491,0
STRPRD,RIVERSIDE AVE,1200 BLK RIVERSIDE AVE,SIGNED ROUTE,1, ,FT McHENRY,189.96458031,0
STRPRD,RIVERSIDE AVE,1200 BLK RIVERSIDE AVE,SIGNED ROUTE,1, ,FT McHENRY,301.47607270999998,0
STRPRD,RIVERSIDE AVE,1400 BLK RIVERSIDE AVE,SIGNED ROUTE,1, ,FT McHENRY,156.37679302999999,0
STRPRD,RIVERSIDE AVE,900 BLK RIVERSIDE AVE,SIGNED ROUTE,1, ,FT McHENRY,202.33537394999999,0
STRPRD,ROLAND AVE, ,BIKE LANE,1,COLLEGETOWN, ,42.003356660000001,2007
STRPRD,ROLAND AVE, ,BIKE LANE,1,COLLEGETOWN, ,48.44458899,2007
STRPRD,ROLAND AVE, ,BIKE LANE,1,COLLEGETOWN, ,49.451212320000003,2007
STRPRD,ROLAND AVE, ,BIKE LANE,1,COLLEGETOWN, ,54.250046740000002,2007
STRPRD,ROLAND AVE, ,BIKE LANE,1,COLLEGETOWN, ,58.222032200000001,2007
STRPRD,ROLAND AVE, ,BIKE LANE,1,COLLEGETOWN, ,63.196254179999997,2007
STRPRD,ROLAND AVE, ,BIKE LANE,1,COLLEGETOWN, ,80.239565850000005,2007
STRPRD,ROLAND AVE, ,BIKE LANE,1,COLLEGETOWN, ,303.44643780000001,2007
STRPRD,ROLAND AVE, ,SHARROW,1,COLLEGETOWN, ,56.515816370000003,2007
STRPRD,ROLAND AVE,3600 BLK ROLAND AVE,BIKE LANE,2,COLLEGETOWN, ,168.05722105000001,2007
STRPRD,ROLAND AVE,3600 BLK ROLAND AVE,BIKE LANE,2,COLLEGETOWN, ,433.85355726,2007
STRPRD,ROLAND AVE,3700 BLK ROLAND AVE,BIKE LANE,2,COLLEGETOWN, ,251.73530743000001,2007
STRPRD,ROLAND AVE,3700 BLK ROLAND AVE,BIKE LANE,2,COLLEGETOWN, ,292.12266066000001,2007
STRPRD,ROLAND AVE,3800 BLK ROLAND AVE,BIKE LANE,2,COLLEGETOWN, ,117.15989697000001,2007
STRPRD,ROLAND AVE,3800 BLK ROLAND AVE,BIKE LANE,2,COLLEGETOWN, ,277.61900730999997,2007
STRPRD,ROLAND AVE,3900 BLK ROLAND AVE,BIKE LANE,2,COLLEGETOWN, ,668.51506296000002,2007
STRPRD,ROLAND AVE,4000 BLK ROLAND AVE,SHARROW,2,COLLEGETOWN, ,1053.1184676099999,2007
STRPRD,ROLAND AVE,4100 BLK ROLAND AVE,SHARROW,2,COLLEGETOWN, ,258.93723311999997,2007
STRPRD,ROLAND AVE,4200 BLK ROLAND AVE,SHARROW,1,COLLEGETOWN, ,65.484556040000001,2007
STRPRD,ROLAND AVE,4200 BLK ROLAND AVE,SHARROW,2,COLLEGETOWN, ,194.30556319999999,2007
STRPRD,ROLAND AVE,4300 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,101.33216019,2007
STRPRD,ROLAND AVE,4300 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,219.59170485999999,2007
STRPRD,ROLAND AVE,4300 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,760.13433252000004,2007
STRPRD,ROLAND AVE,4300 BLK ROLAND AVE,SHARROW,1,COLLEGETOWN, ,151.73353344,2007
STRPRD,ROLAND AVE,4400 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,454.66993898999999,2007
STRPRD,ROLAND AVE,4500 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,604.33610133000002,2007
STRPRD,ROLAND AVE,4500 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,626.75261585999999,2007
STRPRD,ROLAND AVE,4600 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,651.88571480999997,2007
STRPRD,ROLAND AVE,4600 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,654.83708087000002,2007
STRPRD,ROLAND AVE,4700 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,393.95492775999998,2007
STRPRD,ROLAND AVE,4700 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,411.97305302000001,2007
STRPRD,ROLAND AVE,4700 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,500.28714043000002,2007
STRPRD,ROLAND AVE,4700 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,505.97743228000002,2007
STRPRD,ROLAND AVE,4800 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,128.44768568999999,2007
STRPRD,ROLAND AVE,4800 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,172.12802629000001,2007
STRPRD,ROLAND AVE,4800 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,173.72617835,2007
STRPRD,ROLAND AVE,4800 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,436.79330807999997,2007
STRPRD,ROLAND AVE,4800 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,439.83182969000001,2007
STRPRD,ROLAND AVE,4900 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,131.53548992,2007
STRPRD,ROLAND AVE,4900 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,431.14727285999999,2007
STRPRD,ROLAND AVE,4900 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,445.88811937999998,2007
STRPRD,ROLAND AVE,5000 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,287.32697911999998,2007
STRPRD,ROLAND AVE,5000 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,314.36748144000001,2007
STRPRD,ROLAND AVE,5000 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,317.84413007000001,2007
STRPRD,ROLAND AVE,5000 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,320.80147928999997,2007
STRPRD,ROLAND AVE,5100 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,165.45280926000001,2007
STRPRD,ROLAND AVE,5100 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,168.80120844999999,2007
STRPRD,ROLAND AVE,5100 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,187.08660620000001,2007
STRPRD,ROLAND AVE,5100 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,251.15550023,2007
STRPRD,ROLAND AVE,5100 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,319.63286600999999,2007
STRPRD,ROLAND AVE,5200 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,886.77655746000005,2007
STRPRD,ROLAND AVE,5200 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,892.30080357999998,2007
STRPRD,ROLAND AVE,5300 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,361.55295812000003,2007
STRPRD,ROLAND AVE,5400 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,69.207285600000006,2007
STRPRD,ROLAND AVE,5400 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,80.596390540000002,2007
STRPRD,ROLAND AVE,5400 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,312.85003717000001,2007
STRPRD,ROLAND AVE,5400 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,337.07785394000001,2007
STRPRD,ROLAND AVE,5400 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,441.72965812000001,2007
STRPRD,ROLAND AVE,5400 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,462.03872102999998,2007
STRPRD,ROLAND AVE,5500 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,186.37446385000001,2007
STRPRD,ROLAND AVE,5500 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,197.26260263,2007
STRPRD,ROLAND AVE,5500 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,230.88959070000001,2007
STRPRD,ROLAND AVE,5500 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,269.80562543999997,2007
STRPRD,ROLAND AVE,5500 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,368.38738067999998,2007
STRPRD,ROLAND AVE,5500 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,461.71287222000001,2007
STRPRD,ROLAND AVE,5600 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,50.838396729999999,2007
STRPRD,ROLAND AVE,5600 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,315.30506554999999,2007
STRPRD,ROLAND AVE,5600 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,319.78429220999999,2007
STRPRD,ROLAND AVE,5700 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,297.36790587000002,2007
STRPRD,ROLAND AVE,5700 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,299.60836698000003,2007
STRPRD,ROLAND AVE,5700 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,310.35444933000002,2007
STRPRD,ROLAND AVE,5700 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,316.06279516000001,2007
STRPRD,ROLAND AVE,5700 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,330.12712613999997,2007
STRPRD,ROLAND AVE,5700 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,330.16809706999999,2007
STRPRD,ROLAND AVE,5800 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,440.52376785000001,2007
STRPRD,ROLAND AVE,5800 BLK ROLAND AVE,BIKE LANE,1,COLLEGETOWN, ,467.44846138999998,2007
STRPRD,S BROADWAY, ,SHARROW,1,SOUTHEAST BIKE NETWORK, ,155.07400652000001,2010
STRPRD,S BROADWAY, ,SHARROW,1,SOUTHEAST BIKE NETWORK, ,265.24368475,2010
STRPRD,S BROADWAY, ,SHARROW,1,SOUTHEAST BIKE NETWORK, ,409.19577035999998,2010
STRPRD,S BROADWAY,1 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,151.13648520999999,2010
STRPRD,S BROADWAY,1 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,265.66366074000001,2010
STRPRD,S BROADWAY,100 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,412.80140746000001,2010
STRPRD,S BROADWAY,200 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,595.18547492000005,2010
STRPRD,S BROADWAY,200 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,595.20062532999998,2010
STRPRD,S BROADWAY,300 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,364.48489717000001,2010
STRPRD,S BROADWAY,300 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,364.68398866000001,2010
STRPRD,S BROADWAY,400 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,377.85965398000002,2010
STRPRD,S BROADWAY,400 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,378.34136724000001,2010
STRPRD,S BROADWAY,500 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,372.98317922000001,2010
STRPRD,S BROADWAY,500 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,373.77020069000002,2010
STRPRD,S BROADWAY,600 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,373.18004388999998,2010
STRPRD,S BROADWAY,600 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,374.36402203,2010
STRPRD,S BROADWAY,700 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,352.92343176000003,2010
STRPRD,S BROADWAY,700 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,354.69062186999997,2010
STRPRD,S BROADWAY,800 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,117.84407628,2010
STRPRD,S BROADWAY,800 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,160.18222086,2010
STRPRD,S BROADWAY,800 BLK S BROADWAY,SHARROW,1,SOUTHEAST BIKE NETWORK, ,272.41522249000002,2010
